,Country,Year,Month,Pollutant,GHG,Element,Temperature
378,Australia,2005,October,Carbon dioxide,386513.45399999997,Temperature change,1.352
379,Australia,2005,October,Carbon dioxide,386513.45399999997,Standard Deviation,0.763
380,Australia,2005,November,Carbon dioxide,386513.45399999997,Temperature change,0.965
381,Australia,2005,November,Carbon dioxide,386513.45399999997,Standard Deviation,0.721
382,Australia,2005,December,Carbon dioxide,386513.45399999997,Temperature change,1.118
383,Australia,2005,December,Carbon dioxide,386513.45399999997,Standard Deviation,0.672
384,Australia,2006,January,Carbon dioxide,392680.646,Temperature change,1.185
385,Australia,2006,January,Carbon dioxide,392680.646,Standard Deviation,0.61
386,Australia,2006,February,Carbon dioxide,392680.646,Temperature change,0.661
387,Australia,2006,February,Carbon dioxide,392680.646,Standard Deviation,0.574
388,Australia,2006,March,Carbon dioxide,392680.646,Temperature change,0.686
389,Australia,2006,March,Carbon dioxide,392680.646,Standard Deviation,0.519
390,Australia,2006,April,Carbon dioxide,392680.646,Temperature change,-0.486
391,Australia,2006,April,Carbon dioxide,392680.646,Standard Deviation,0.556
392,Australia,2006,May,Carbon dioxide,392680.646,Temperature change,-0.565
393,Australia,2006,May,Carbon dioxide,392680.646,Standard Deviation,0.84
394,Australia,2006,June,Carbon dioxide,392680.646,Temperature change,-0.849
395,Australia,2006,June,Carbon dioxide,392680.646,Standard Deviation,0.696
396,Australia,2006,July,Carbon dioxide,392680.646,Temperature change,0.162
397,Australia,2006,July,Carbon dioxide,392680.646,Standard Deviation,0.705
398,Australia,2006,August,Carbon dioxide,392680.646,Temperature change,1.205
399,Australia,2006,August,Carbon dioxide,392680.646,Standard Deviation,0.709
400,Australia,2006,September,Carbon dioxide,392680.646,Temperature change,1.425
401,Australia,2006,September,Carbon dioxide,392680.646,Standard Deviation,0.745
402,Australia,2006,October,Carbon dioxide,392680.646,Temperature change,1.53
403,Australia,2006,October,Carbon dioxide,392680.646,Standard Deviation,0.763
404,Australia,2006,November,Carbon dioxide,392680.646,Temperature change,1.647
405,Australia,2006,November,Carbon dioxide,392680.646,Standard Deviation,0.721
406,Australia,2006,December,Carbon dioxide,392680.646,Temperature change,0.436
407,Australia,2006,December,Carbon dioxide,392680.646,Standard Deviation,0.672
408,Australia,2007,January,Carbon dioxide,399842.461,Temperature change,0.302
409,Australia,2007,January,Carbon dioxide,399842.461,Standard Deviation,0.61
410,Australia,2007,February,Carbon dioxide,399842.461,Temperature change,1.792
411,Australia,2007,February,Carbon dioxide,399842.461,Standard Deviation,0.574
412,Australia,2007,March,Carbon dioxide,399842.461,Temperature change,0.65
413,Australia,2007,March,Carbon dioxide,399842.461,Standard Deviation,0.519
414,Australia,2007,April,Carbon dioxide,399842.461,Temperature change,0.981
415,Australia,2007,April,Carbon dioxide,399842.461,Standard Deviation,0.556
416,Australia,2007,May,Carbon dioxide,399842.461,Temperature change,2.127
417,Australia,2007,May,Carbon dioxide,399842.461,Standard Deviation,0.84
418,Australia,2007,June,Carbon dioxide,399842.461,Temperature change,-1.278
419,Australia,2007,June,Carbon dioxide,399842.461,Standard Deviation,0.696
420,Australia,2007,July,Carbon dioxide,399842.461,Temperature change,0.378
421,Australia,2007,July,Carbon dioxide,399842.461,Standard Deviation,0.705
422,Australia,2007,August,Carbon dioxide,399842.461,Temperature change,1.188
423,Australia,2007,August,Carbon dioxide,399842.461,Standard Deviation,0.709
424,Australia,2007,September,Carbon dioxide,399842.461,Temperature change,1.346
425,Australia,2007,September,Carbon dioxide,399842.461,Standard Deviation,0.745
426,Australia,2007,October,Carbon dioxide,399842.461,Temperature change,1.467
427,Australia,2007,October,Carbon dioxide,399842.461,Standard Deviation,0.763
428,Australia,2007,November,Carbon dioxide,399842.461,Temperature change,0.979
429,Australia,2007,November,Carbon dioxide,399842.461,Standard Deviation,0.721
430,Australia,2007,December,Carbon dioxide,399842.461,Temperature change,0.307
431,Australia,2007,December,Carbon dioxide,399842.461,Standard Deviation,0.672
432,Australia,2008,January,Carbon dioxide,404417.407,Temperature change,1.322
433,Australia,2008,January,Carbon dioxide,404417.407,Standard Deviation,0.61
434,Australia,2008,February,Carbon dioxide,404417.407,Temperature change,-0.351
435,Australia,2008,February,Carbon dioxide,404417.407,Standard Deviation,0.574
436,Australia,2008,March,Carbon dioxide,404417.407,Temperature change,0.557
437,Australia,2008,March,Carbon dioxide,404417.407,Standard Deviation,0.519
438,Australia,2008,April,Carbon dioxide,404417.407,Temperature change,-0.346
439,Australia,2008,April,Carbon dioxide,404417.407,Standard Deviation,0.556
440,Australia,2008,May,Carbon dioxide,404417.407,Temperature change,0.659
441,Australia,2008,May,Carbon dioxide,404417.407,Standard Deviation,0.84
442,Australia,2008,June,Carbon dioxide,404417.407,Temperature change,1.122
443,Australia,2008,June,Carbon dioxide,404417.407,Standard Deviation,0.696
444,Australia,2008,July,Carbon dioxide,404417.407,Temperature change,0.415
445,Australia,2008,July,Carbon dioxide,404417.407,Standard Deviation,0.705
446,Australia,2008,August,Carbon dioxide,404417.407,Temperature change,-0.538
447,Australia,2008,August,Carbon dioxide,404417.407,Standard Deviation,0.709
448,Australia,2008,September,Carbon dioxide,404417.407,Temperature change,1.541
449,Australia,2008,September,Carbon dioxide,404417.407,Standard Deviation,0.745
450,Australia,2008,October,Carbon dioxide,404417.407,Temperature change,1.751
451,Australia,2008,October,Carbon dioxide,404417.407,Standard Deviation,0.763
452,Australia,2008,November,Carbon dioxide,404417.407,Temperature change,0.202
453,Australia,2008,November,Carbon dioxide,404417.407,Standard Deviation,0.721
454,Australia,2008,December,Carbon dioxide,404417.407,Temperature change,0.261
455,Australia,2008,December,Carbon dioxide,404417.407,Standard Deviation,0.672
456,Australia,2009,January,Carbon dioxide,407463.328,Temperature change,0.662
457,Australia,2009,January,Carbon dioxide,407463.328,Standard Deviation,0.61
458,Australia,2009,February,Carbon dioxide,407463.328,Temperature change,0.688
459,Australia,2009,February,Carbon dioxide,407463.328,Standard Deviation,0.574
460,Australia,2009,March,Carbon dioxide,407463.328,Temperature change,0.541
461,Australia,2009,March,Carbon dioxide,407463.328,Standard Deviation,0.519
462,Australia,2009,April,Carbon dioxide,407463.328,Temperature change,0.741
463,Australia,2009,April,Carbon dioxide,407463.328,Standard Deviation,0.556
464,Australia,2009,May,Carbon dioxide,407463.328,Temperature change,0.386
465,Australia,2009,May,Carbon dioxide,407463.328,Standard Deviation,0.84
466,Australia,2009,June,Carbon dioxide,407463.328,Temperature change,0.708
467,Australia,2009,June,Carbon dioxide,407463.328,Standard Deviation,0.696
468,Australia,2009,July,Carbon dioxide,407463.328,Temperature change,0.896
469,Australia,2009,July,Carbon dioxide,407463.328,Standard Deviation,0.705
470,Australia,2009,August,Carbon dioxide,407463.328,Temperature change,2.546
471,Australia,2009,August,Carbon dioxide,407463.328,Standard Deviation,0.709
472,Australia,2009,September,Carbon dioxide,407463.328,Temperature change,1.409
473,Australia,2009,September,Carbon dioxide,407463.328,Standard Deviation,0.745
474,Australia,2009,October,Carbon dioxide,407463.328,Temperature change,0.605
475,Australia,2009,October,Carbon dioxide,407463.328,Standard Deviation,0.763
476,Australia,2009,November,Carbon dioxide,407463.328,Temperature change,2.181
477,Australia,2009,November,Carbon dioxide,407463.328,Standard Deviation,0.721
478,Australia,2009,December,Carbon dioxide,407463.328,Temperature change,1.094
479,Australia,2009,December,Carbon dioxide,407463.328,Standard Deviation,0.672
480,Australia,2010,January,Carbon dioxide,405502.799,Temperature change,0.877
481,Australia,2010,January,Carbon dioxide,405502.799,Standard Deviation,0.61
482,Australia,2010,February,Carbon dioxide,405502.799,Temperature change,1.069
483,Australia,2010,February,Carbon dioxide,405502.799,Standard Deviation,0.574
484,Australia,2010,March,Carbon dioxide,405502.799,Temperature change,0.425
485,Australia,2010,March,Carbon dioxide,405502.799,Standard Deviation,0.519
486,Australia,2010,April,Carbon dioxide,405502.799,Temperature change,1.491
487,Australia,2010,April,Carbon dioxide,405502.799,Standard Deviation,0.556
488,Australia,2010,May,Carbon dioxide,405502.799,Temperature change,0.865
489,Australia,2010,May,Carbon dioxide,405502.799,Standard Deviation,0.84
490,Australia,2010,June,Carbon dioxide,405502.799,Temperature change,0.389
491,Australia,2010,June,Carbon dioxide,405502.799,Standard Deviation,0.696
492,Australia,2010,July,Carbon dioxide,405502.799,Temperature change,1.167
493,Australia,2010,July,Carbon dioxide,405502.799,Standard Deviation,0.705
494,Australia,2010,August,Carbon dioxide,405502.799,Temperature change,0.28
495,Australia,2010,August,Carbon dioxide,405502.799,Standard Deviation,0.709
496,Australia,2010,September,Carbon dioxide,405502.799,Temperature change,0.461
497,Australia,2010,September,Carbon dioxide,405502.799,Standard Deviation,0.745
498,Australia,2010,October,Carbon dioxide,405502.799,Temperature change,-0.068
499,Australia,2010,October,Carbon dioxide,405502.799,Standard Deviation,0.763
500,Australia,2010,November,Carbon dioxide,405502.799,Temperature change,-0.32
501,Australia,2010,November,Carbon dioxide,405502.799,Standard Deviation,0.721
502,Australia,2010,December,Carbon dioxide,405502.799,Temperature change,-0.318
503,Australia,2010,December,Carbon dioxide,405502.799,Standard Deviation,0.672
504,Australia,2011,January,Carbon dioxide,404172.75700000004,Temperature change,1.078
505,Australia,2011,January,Carbon dioxide,404172.75700000004,Standard Deviation,0.61
506,Australia,2011,February,Carbon dioxide,404172.75700000004,Temperature change,0.068
507,Australia,2011,February,Carbon dioxide,404172.75700000004,Standard Deviation,0.574
508,Australia,2011,March,Carbon dioxide,404172.75700000004,Temperature change,-0.679
509,Australia,2011,March,Carbon dioxide,404172.75700000004,Standard Deviation,0.519
510,Australia,2011,April,Carbon dioxide,404172.75700000004,Temperature change,-0.331
511,Australia,2011,April,Carbon dioxide,404172.75700000004,Standard Deviation,0.556
512,Australia,2011,May,Carbon dioxide,404172.75700000004,Temperature change,-0.902
513,Australia,2011,May,Carbon dioxide,404172.75700000004,Standard Deviation,0.84
514,Australia,2011,June,Carbon dioxide,404172.75700000004,Temperature change,-0.509
515,Australia,2011,June,Carbon dioxide,404172.75700000004,Standard Deviation,0.696
516,Australia,2011,July,Carbon dioxide,404172.75700000004,Temperature change,0.726
517,Australia,2011,July,Carbon dioxide,404172.75700000004,Standard Deviation,0.705
518,Australia,2011,August,Carbon dioxide,404172.75700000004,Temperature change,1.244
519,Australia,2011,August,Carbon dioxide,404172.75700000004,Standard Deviation,0.709
520,Australia,2011,September,Carbon dioxide,404172.75700000004,Temperature change,0.422
521,Australia,2011,September,Carbon dioxide,404172.75700000004,Standard Deviation,0.745
522,Australia,2011,October,Carbon dioxide,404172.75700000004,Temperature change,0.698
523,Australia,2011,October,Carbon dioxide,404172.75700000004,Standard Deviation,0.763
524,Australia,2011,November,Carbon dioxide,404172.75700000004,Temperature change,0.617
525,Australia,2011,November,Carbon dioxide,404172.75700000004,Standard Deviation,0.721
526,Australia,2011,December,Carbon dioxide,404172.75700000004,Temperature change,-0.197
527,Australia,2011,December,Carbon dioxide,404172.75700000004,Standard Deviation,0.672
528,Australia,2012,January,Carbon dioxide,406506.242,Temperature change,0.284
529,Australia,2012,January,Carbon dioxide,406506.242,Standard Deviation,0.61
530,Australia,2012,February,Carbon dioxide,406506.242,Temperature change,-0.029
531,Australia,2012,February,Carbon dioxide,406506.242,Standard Deviation,0.574
532,Australia,2012,March,Carbon dioxide,406506.242,Temperature change,-0.765
533,Australia,2012,March,Carbon dioxide,406506.242,Standard Deviation,0.519
534,Australia,2012,April,Carbon dioxide,406506.242,Temperature change,0.289
535,Australia,2012,April,Carbon dioxide,406506.242,Standard Deviation,0.556
536,Australia,2012,May,Carbon dioxide,406506.242,Temperature change,-0.057
537,Australia,2012,May,Carbon dioxide,406506.242,Standard Deviation,0.84
538,Australia,2012,June,Carbon dioxide,406506.242,Temperature change,-0.473
539,Australia,2012,June,Carbon dioxide,406506.242,Standard Deviation,0.696
540,Australia,2012,July,Carbon dioxide,406506.242,Temperature change,-0.12
541,Australia,2012,July,Carbon dioxide,406506.242,Standard Deviation,0.705
542,Australia,2012,August,Carbon dioxide,406506.242,Temperature change,0.493
543,Australia,2012,August,Carbon dioxide,406506.242,Standard Deviation,0.709
544,Australia,2012,September,Carbon dioxide,406506.242,Temperature change,1.31
545,Australia,2012,September,Carbon dioxide,406506.242,Standard Deviation,0.745
546,Australia,2012,October,Carbon dioxide,406506.242,Temperature change,1.035
547,Australia,2012,October,Carbon dioxide,406506.242,Standard Deviation,0.763
548,Australia,2012,November,Carbon dioxide,406506.242,Temperature change,1.511
549,Australia,2012,November,Carbon dioxide,406506.242,Standard Deviation,0.721
550,Australia,2012,December,Carbon dioxide,406506.242,Temperature change,1.366
551,Australia,2012,December,Carbon dioxide,406506.242,Standard Deviation,0.672
552,Australia,2013,January,Carbon dioxide,397943.179,Temperature change,1.978
553,Australia,2013,January,Carbon dioxide,397943.179,Standard Deviation,0.61
554,Australia,2013,February,Carbon dioxide,397943.179,Temperature change,1.045
555,Australia,2013,February,Carbon dioxide,397943.179,Standard Deviation,0.574
556,Australia,2013,March,Carbon dioxide,397943.179,Temperature change,0.877
557,Australia,2013,March,Carbon dioxide,397943.179,Standard Deviation,0.519
558,Australia,2013,April,Carbon dioxide,397943.179,Temperature change,1.208
559,Australia,2013,April,Carbon dioxide,397943.179,Standard Deviation,0.556
560,Australia,2013,May,Carbon dioxide,397943.179,Temperature change,1.437
561,Australia,2013,May,Carbon dioxide,397943.179,Standard Deviation,0.84
562,Australia,2013,June,Carbon dioxide,397943.179,Temperature change,0.864
563,Australia,2013,June,Carbon dioxide,397943.179,Standard Deviation,0.696
564,Australia,2013,July,Carbon dioxide,397943.179,Temperature change,1.608
565,Australia,2013,July,Carbon dioxide,397943.179,Standard Deviation,0.705
566,Australia,2013,August,Carbon dioxide,397943.179,Temperature change,1.764
567,Australia,2013,August,Carbon dioxide,397943.179,Standard Deviation,0.709
568,Australia,2013,September,Carbon dioxide,397943.179,Temperature change,2.781
569,Australia,2013,September,Carbon dioxide,397943.179,Standard Deviation,0.745
570,Australia,2013,October,Carbon dioxide,397943.179,Temperature change,1.656
571,Australia,2013,October,Carbon dioxide,397943.179,Standard Deviation,0.763
572,Australia,2013,November,Carbon dioxide,397943.179,Temperature change,0.811
